fripouille;S;TR-FR-EN;rascal;S;
frire;V;TR-FR-EN;fry;V;
frisbee;S;TR-FR-EN;frisbee;S;
frisée du Danube;S;TR-FR-EN;Danubian goose;S;
frisée du Danube;S;TR-FR-EN;Sebastopol goose;S;
frisée;S;TR-FR-EN;frizzled fowl;S;
friser;V;TR-FR-EN;curl;V;
friser;V;TR-FR-EN;do;V;
frise;S;TR-FR-EN;border;S;
frise;S;TR-FR-EN;frieze;S;
frisé;S;TR-FR-EN;frillback;S;
Frise;S;TR-FR-EN;Frisia;S;
frison;J;TR-FR-EN;Friesian;J;
frison;J;TR-FR-EN;Frisian;J;
Frisonne;S;TR-FR-EN;Frisian;S;
frison;S;TR-FR-EN;Friesian;S;
frison;S;TR-FR-EN;Frisian;S;
Frison;S;TR-FR-EN;Frisian;S;
frisquet;J;TR-FR-EN;chilly;J;
frissonner;V;TR-FR-EN;quiver;V;
frissonner;V;TR-FR-EN;shiver;V;
frisson;S;TR-FR-EN;quivering;S;
frisson;S;TR-FR-EN;quiver;S;
frisson;S;TR-FR-EN;shiver;S;
frisson;S;TR-FR-EN;thrill;S;
frisson;S;TR-FR-EN;tingle;S;
frisson;S;TR-FR-EN;tremor;S;
frisson;S;TR-FR-EN;vibration;S;
frite;S;TR-FR-EN;chips;S;
frite;S;TR-FR-EN;French fries;S;
friteuse;S;TR-FR-EN;deep fat fryer;S;
friteuse;S;TR-FR-EN;deep fryer;S;
frit;J;TR-FR-EN;fried;J;
friton;S;TR-FR-EN;cracklings;S;
fritz;S;TR-FR-EN;Kraut;S;
frivole;J;TR-FR-EN;conceited;J;
frivole;J;TR-FR-EN;frivolous;J;
frivole;J;TR-FR-EN;vain;J;
froc;S;TR-FR-EN;cowl;S;
froc;S;TR-FR-EN;frock;S;
froid de canard;S;TR-FR-EN;as cold as charity;S;
froid de canard;S;TR-FR-EN;bitter cold;S;
froid de canard;S;TR-FR-EN;brass monkey weather;S;
froideur;S;TR-FR-EN;coldness;S;
froideur;S;TR-FR-EN;cold;S;
froid;J;TR-FR-EN;bleak;J;
froid;J;TR-FR-EN;chilly;J;
froid;J;TR-FR-EN;cold;J;
froid;S;TR-FR-EN;coldness;S;
froid;S;TR-FR-EN;cold;S;
froissartage;S;TR-FR-EN;do it yourself;S;
froisser;V;TR-FR-EN;crease;V;
froisser;V;TR-FR-EN;crumple;V;
froisser;V;TR-FR-EN;rumple;V;
frôler;V;TR-FR-EN;graze;V;
fromage blanc;S;TR-FR-EN;cottage cheese;S;
fromage de chèvre;S;TR-FR-EN;chèvre;S;
fromage de chèvre;S;TR-FR-EN;goat cheese;S;
fromage de chèvre;S;TR-FR-EN;goat's cheese;S;
fromage de tête;S;TR-FR-EN;head cheese;S;
fromagerie;S;TR-FR-EN;cheese shop;S;
fromager;J;TR-FR-EN;cheese;J;
fromager;J;TR-FR-EN;cheesy;J;
fromager;S;TR-FR-EN;ceiba;S;
fromager;S;TR-FR-EN;cheese-maker;S;
fromager;S;TR-FR-EN;cheesemonger;S;
fromager;S;TR-FR-EN;cheeser;S;
fromager;S;TR-FR-EN;cheese-seller;S;
fromage;S;TR-FR-EN;cheese;S;
froment du Léon;S;TR-FR-EN;froment du Léon;S;
froment;S;TR-FR-EN;wheat;S;
froncement;S;TR-FR-EN;scowl;S;
froncer les sourcils;V;TR-FR-EN;knit one’s brows;V;
froncer;V;TR-FR-EN;frown;V;
froncer;V;TR-FR-EN;gather;V;
froncer;V;TR-FR-EN;scowl;V;
fronde;S;TR-FR-EN;catapult;S;
fronde;S;TR-FR-EN;slingshot;S;
frontal;S;TR-FR-EN;facing;S;
frontenacois;J;TR-FR-EN;Frankliner;J;
Frontenacois;S;TR-FR-EN;Frankliner;S;
frontière;S;TR-FR-EN;border;S;
frontière;S;TR-FR-EN;boundary;S;
frontière;S;TR-FR-EN;end;S;
frontière;S;TR-FR-EN;frontier;S;
frontière;S;TR-FR-EN;limit;S;
frontière;S;TR-FR-EN;perimeter;S;
front intérieur;S;TR-FR-EN;home front;S;
fronton;S;TR-FR-EN;pediment;S;
fronton;S;TR-FR-EN;pelota court;S;
front;S;TR-FR-EN;battlefront;S;
front;S;TR-FR-EN;effrontery;S;
front;S;TR-FR-EN;forehead;S;
front;S;TR-FR-EN;frontage;S;
front;S;TR-FR-EN;front;S;
frottage;S;TR-FR-EN;frottage;S;
frottage;S;TR-FR-EN;rubbing;S;
frottement;S;TR-FR-EN;rubbing;S;
frotter;V;TR-FR-EN;rub;V;
frotteurisme;S;TR-FR-EN;frotteurism;S;
frotteur;S;TR-FR-EN;frotteur;S;
frottoir;S;TR-FR-EN;brush;S;
frottoir;S;TR-FR-EN;friction strip;S;
frottoir;S;TR-FR-EN;long-handled brush;S;
froufrou;S;TR-FR-EN;frill;S;
froufrouter;V;TR-FR-EN;rustle;V;
frousse;S;TR-FR-EN;fright;S;
frout;S;TR-FR-EN;queef;S;
fructidor;S;TR-FR-EN;Fructidor;S;
fructifère;J;TR-FR-EN;fructiferous;J;
fructifier;V;TR-FR-EN;fructify;V;
fructose;S;TR-FR-EN;fructose;S;
frugalité;S;TR-FR-EN;frugality;S;
frugal;J;TR-FR-EN;frugal;J;
frugivore;J;TR-FR-EN;frugivorous;J;
frugivore;S;TR-FR-EN;frugivore;S;
fruit à pain;S;TR-FR-EN;breadfruit;S;
fruit défendu;S;TR-FR-EN;forbidden fruit;S;
fruit de la passion;S;TR-FR-EN;passion fruit;S;
fruit de mer;S;TR-FR-EN;seafood;S;
fruité;J;TR-FR-EN;fruity;J;
fruiterie;S;TR-FR-EN;fruit store;S;
fruiter;V;TR-FR-EN;fruit;V;
fruitier;J;TR-FR-EN;fertile;J;
fruitier;J;TR-FR-EN;fruitful;J;
fruitier;J;TR-FR-EN;productive;J;
fruit sec;S;TR-FR-EN;dried fruit;S;
fruit;S;TR-FR-EN;fruit;S;
frusques;S;TR-FR-EN;get-up;S;
frusques;S;TR-FR-EN;rags;S;
fruste;J;TR-FR-EN;uncouth;J;
frustration;S;TR-FR-EN;frustration;S;
frustule;S;TR-FR-EN;frustule;S;
fruticée;S;TR-FR-EN;shrubbery;S;
fruticuleux;J;TR-FR-EN;fruticose;J;
FTTH;S;TR-FR-EN;Fiber to the x;S;
fuchsia;J;TR-FR-EN;fuchsia;J;
fuchsia;S;TR-FR-EN;fuchsia;S;
fuck me boots;S;TR-FR-EN;kinky boots;S;
fugace;J;TR-FR-EN;fleeting;J;
Fugèrevillois;S;TR-FR-EN;Frankliner;S;
fugitif;J;TR-FR-EN;fugitive;J;
fugitif;S;TR-FR-EN;fugitive;S;
fugitivement;D;TR-FR-EN;fleetingly;D;
fugitivement;D;TR-FR-EN;fugitively;D;
fuguer;V;TR-FR-EN;run away;V;
fugue;S;TR-FR-EN;flight;S;
fugue;S;TR-FR-EN;fugue;S;
fugueur;J;TR-FR-EN;runaway;J;
fugueur;S;TR-FR-EN;runaway;S;
fugu;S;TR-FR-EN;fugu;S;
fuir;V;TR-FR-EN;avoid;V;
fuir;V;TR-FR-EN;escape;V;
fuir;V;TR-FR-EN;flee;V;
fuir;V;TR-FR-EN;leak;V;
fuitage;S;TR-FR-EN;leakage;S;
fuite de mémoire;S;TR-FR-EN;memory leak;S;
fuite;S;TR-FR-EN;flight;S;
fuite;S;TR-FR-EN;leak;S;
fuite;S;TR-FR-EN;run;S;
fuite;S;TR-FR-EN;take flight;S;
Fujian;S;TR-FR-EN;Fujian;S;
Fukushima;S;TR-FR-EN;Fukushima;S;
fulgurant;J;TR-FR-EN;dazzling;J;
fulgurant;J;TR-FR-EN;lightning;J;
fulguropoing;S;TR-FR-EN;Screw Crusher Punch;S;
fuligineux;J;TR-FR-EN;fuliginous;J;
fuligule à dos blanc;S;TR-FR-EN;canvasback;S;
fuligule milouinan;S;TR-FR-EN;greater scaup;S;
fuligule milouinan;S;TR-FR-EN;scaup;S;
fuligule milouin;S;TR-FR-EN;common pochard;S;
fuligule milouin;S;TR-FR-EN;pochard;S;
fuligule morillon;S;TR-FR-EN;tufted duck;S;
fuligule nyroca;S;TR-FR-EN;ferruginous duck;S;
fuligule nyroca;S;TR-FR-EN;white-eyed pochard;S;
fullerène;S;TR-FR-EN;fullerene;S;
fulmar boréal;S;TR-FR-EN;arctic fulmar;S;
fulmar boréal;S;TR-FR-EN;northern fulmar;S;
fulmar;S;TR-FR-EN;fulmar;S;
fulmi-coton;S;TR-FR-EN;guncotton;S;
fulmi-coton;S;TR-FR-EN;pyroxylin;S;
fulminer;V;TR-FR-EN;fulminate;V;
fumée;S;TR-FR-EN;smoke;S;
fumer;V;TR-FR-EN;smoke;V;
fumeterre grimpante;S;TR-FR-EN;climbing fumitory;S;
fumeterre grimpante;S;TR-FR-EN;white ramping fumitory;S;
fumette;S;TR-FR-EN;toke;S;
fumeur noir;S;TR-FR-EN;black smoker;S;
fumeur;S;TR-FR-EN;smoker;S;
fumiciel;S;TR-FR-EN;vaporware;S;
fumier;S;TR-FR-EN;dung;S;
fumier;S;TR-FR-EN;manure;S;
fumigation;S;TR-FR-EN;fumigation;S;
fumiger;V;TR-FR-EN;fumigate;V;
fumoir;S;TR-FR-EN;smokehouse;S;
fumoir;S;TR-FR-EN;smoking room;S;
funambule;S;TR-FR-EN;funambulist;S;
funambule;S;TR-FR-EN;tightrope walker;S;
funambulisme;S;TR-FR-EN;tightrope walking;S;
funèbre;J;TR-FR-EN;funeral;J;
funèbre;J;TR-FR-EN;funereal;J;
funérailles;S;TR-FR-EN;funeral;S;
funéraire;J;TR-FR-EN;funeral;J;
funérarium;S;TR-FR-EN;crematorium;S;
funérarium;S;TR-FR-EN;funeral parlour;S;
funeste;J;TR-FR-EN;baneful;J;
funiculaire;S;TR-FR-EN;funicular;S;
furane;S;TR-FR-EN;furan;S;
furcation;S;TR-FR-EN;furcation;S;
furer;V;TR-FR-EN;chat up;V;
furer;V;TR-FR-EN;kiss;V;
fureteur;S;TR-FR-EN;browser;S;
furet;S;TR-FR-EN;ferret;S;
furet;S;TR-FR-EN;rabbit;S;
furet;S;TR-FR-EN;shuttle;S;
furet;S;TR-FR-EN;snake;S;
fureur;S;TR-FR-EN;ferociousness;S;
fureur;S;TR-FR-EN;furor;S;
fureur;S;TR-FR-EN;fury;S;
fureur;S;TR-FR-EN;outrage;S;
fureur;S;TR-FR-EN;rage;S;
fureur;S;TR-FR-EN;wrath;S;
furiant;S;TR-FR-EN;furiant;S;
furie;S;TR-FR-EN;furiousness;S;
furie;S;TR-FR-EN;fury;S;
Furie;S;TR-FR-EN;Fury;S;
furieusement;D;TR-FR-EN;amazingly;D;
furieusement;D;TR-FR-EN;angrily;D;
furieusement;D;TR-FR-EN;furiously;D;
furieux;J;TR-FR-EN;ferocious;J;
furieux;J;TR-FR-EN;frenetic;J;
furieux;J;TR-FR-EN;frenzied;J;
furieux;J;TR-FR-EN;furious;J;
furieux;J;TR-FR-EN;wild;J;
furieux;J;TR-FR-EN;wrathful;J;
furigana;S;TR-FR-EN;furigana;S;
furoncle;S;TR-FR-EN;boil;S;
furosémide;S;TR-FR-EN;frusemide;S;
furosémide;S;TR-FR-EN;furosemide;S;
furtif;J;TR-FR-EN;furtive;J;
furtif;J;TR-FR-EN;stealth;J;
furtivité;S;TR-FR-EN;stealth;S;
fusain;S;TR-FR-EN;spindle;S;
fusain;S;TR-FR-EN;spindle tree;S;
fusarium;S;TR-FR-EN;fusarium;S;
fuseau horaire;S;TR-FR-EN;time zone;S;
fuseau mitotique;S;TR-FR-EN;mitotic spindle;S;
fuseau mitotique;S;TR-FR-EN;Spindle apparatus;S;
fuseau;S;TR-FR-EN;bobbin;S;
fuseau;S;TR-FR-EN;pod;S;
fuseau;S;TR-FR-EN;spindle;S;
fusée de signalisation;S;TR-FR-EN;flare;S;
fusée éclairante;S;TR-FR-EN;flare;S;
fusée-sonde;S;TR-FR-EN;sounding rocket;S;
fusée;S;TR-FR-EN;fusil;S;
fusée;S;TR-FR-EN;fuze;S;
fusée;S;TR-FR-EN;grip;S;
fusée;S;TR-FR-EN;rocket;S;
fusée;S;TR-FR-EN;sinus;S;
fusée;S;TR-FR-EN;skyrocket;S;
fusée;S;TR-FR-EN;stub axle;S;
fuselage;S;TR-FR-EN;fuselage;S;
fuséologie;S;TR-FR-EN;rocketry;S;
fusible;J;TR-FR-EN;fusible;J;
fusible;S;TR-FR-EN;fuse;S;
fusiforme;J;TR-FR-EN;fusiform;J;
fusil à pompe;S;TR-FR-EN;pump-action shotgun;S;
fusil à pompe;S;TR-FR-EN;pump shotgun;S;
fusil d’assaut;S;TR-FR-EN;assault rifle;S;
fusilier-marin;S;TR-FR-EN;royal marine;S;
fusilier;S;TR-FR-EN;fusilier;S;
fusilier;S;TR-FR-EN;rifleman;S;
fusillade;S;TR-FR-EN;fusillade;S;
fusillade;S;TR-FR-EN;shooting;S;
fusillade;S;TR-FR-EN;shootout;S;
fusilleur;S;TR-FR-EN;gunner;S;
fusilleur;S;TR-FR-EN;shooter;S;
fusil-mitrailleur;S;TR-FR-EN;light machine gun;S;
fusil photographique;S;TR-FR-EN;photosniper;S;
fusil;S;TR-FR-EN;gun;S;
fusil;S;TR-FR-EN;rifle;S;
fusil;S;TR-FR-EN;sharpening steel;S;
fusil;S;TR-FR-EN;steel;S;
fusion de gènes;S;TR-FR-EN;gene fusion;S;
fusionite;S;TR-FR-EN;mergermania;S;
fusionnement;S;TR-FR-EN;processing;S;
fusionner;V;TR-FR-EN;merge;V;
fusion nucléaire;S;TR-FR-EN;nuclear fusion;S;
fusion;S;TR-FR-EN;fusion;S;
fusion;S;TR-FR-EN;merger;S;
fusion thermonucléaire;S;TR-FR-EN;thermonuclear fusion;S;
fusion traductionnelle;S;TR-FR-EN;translational fusion;S;
fusion transcriptionnelle;S;TR-FR-EN;transcriptional fusion;S;
fuste;S;TR-FR-EN;log cabin;S;
fustet;S;TR-FR-EN;smoketree;S;
fustibale;S;TR-FR-EN;staff-sling;S;
fustiger;V;TR-FR-EN;birch;V;
fustiger;V;TR-FR-EN;castigate;V;
fustiger;V;TR-FR-EN;censure;V;
fustiger;V;TR-FR-EN;denounce;V;
fustiger;V;TR-FR-EN;flay;V;
fustiger;V;TR-FR-EN;thrash;V;
futé;J;TR-FR-EN;shrewd;J;
futé;J;TR-FR-EN;streetwise;J;
futex;S;TR-FR-EN;futex;S;
futile;J;TR-FR-EN;futile;J;
futilité;S;TR-FR-EN;futility;S;
futon;S;TR-FR-EN;futon;S;
futsal;S;TR-FR-EN;five-a-side football;S;
futsal;S;TR-FR-EN;futsal;S;
futsal;S;TR-FR-EN;indoor soccer;S;
fût;S;TR-FR-EN;barrel;S;
fût;S;TR-FR-EN;cask;S;
fût;S;TR-FR-EN;keg;S;
fût;S;TR-FR-EN;shaft;S;
fût;S;TR-FR-EN;stock;S;
futur antérieur;S;TR-FR-EN;future perfect;S;
futur du passé;S;TR-FR-EN;future-in-past;S;
futur du passé;S;TR-FR-EN;future in the past;S;
futurisme;S;TR-FR-EN;futurism;S;
futuriste;J;TR-FR-EN;futuristic;J;
futuriste;J;TR-FR-EN;futurist;J;
futuriste;S;TR-FR-EN;futurist;S;
futur;J;TR-FR-EN;future;J;
futurologie;S;TR-FR-EN;futures studies;S;
futurologie;S;TR-FR-EN;futurology;S;
futurologue;S;TR-FR-EN;futurist;S;
futurologue;S;TR-FR-EN;futurologist;S;
futur simple;S;TR-FR-EN;simple future;S;
futur;S;TR-FR-EN;future;S;
futur;S;TR-FR-EN;future tense;S;
futur;S;TR-FR-EN;hereafter;S;
fuyard;S;TR-FR-EN;runaway;S;
fuzzification;S;TR-FR-EN;fuzzification;S;
fuzzifier;V;TR-FR-EN;fuzzify;V;
FZD;S;TR-FR-EN;FZD;S;
gabardine;S;TR-FR-EN;gabardine;S;
gabber;S;TR-FR-EN;gabber;S;
gabbro;S;TR-FR-EN;gabbro;S;
gâble;S;TR-FR-EN;gable;S;
Gabonais;S;TR-FR-EN;Gabonese;S;
Gabon;S;TR-FR-EN;Gabon;S;
GAB;S;TR-FR-EN;ATM;S;
gâcher;V;TR-FR-EN;blow;V;
gâcher;V;TR-FR-EN;blunder;V;
gâcher;V;TR-FR-EN;botch;V;
gâcher;V;TR-FR-EN;bungle;V;
gâcher;V;TR-FR-EN;flub;V;
gâcher;V;TR-FR-EN;ruin;V;
gâcher;V;TR-FR-EN;screw up;V;
gâcher;V;TR-FR-EN;spoil;V;
gâche;S;TR-FR-EN;strike plate;S;
gâche;S;TR-FR-EN;trowel;S;
gâchette;S;TR-FR-EN;latch;S;
gâchette;S;TR-FR-EN;trigger;S;
gâchis;S;TR-FR-EN;mess;S;
gâchis;S;TR-FR-EN;waste;S;
gadamérien;J;TR-FR-EN;gadamerian;J;
gadget;S;TR-FR-EN;gadget;S;
gadicule;S;TR-FR-EN;silvery pout;S;
gadidé;S;TR-FR-EN;gadid;S;
gadolinium;S;TR-FR-EN;gadolinium;S;
gadoulka;S;TR-FR-EN;gadulka;S;
gaélique écossais;S;TR-FR-EN;Scottish Gaelic;S;
gaélique irlandais;S;TR-FR-EN;Irish;S;
Gaétan;S;TR-FR-EN;Cajetan;S;
gaffe;S;TR-FR-EN;blunder;S;
gaffe;S;TR-FR-EN;gaffe;S;
gaffe;S;TR-FR-EN;lapse;S;
gage;S;TR-FR-EN;deposit;S;
gage;S;TR-FR-EN;gage;S;
gage;S;TR-FR-EN;guarantee;S;
gage;S;TR-FR-EN;pledge;S;
gage;S;TR-FR-EN;security;S;
gagman;S;TR-FR-EN;gagman;S;
gagnable;J;TR-FR-EN;winnable;J;
gagnant-gagnant-gagnant;J;TR-FR-EN;win-win-win;J;
gagnant-gagnant;J;TR-FR-EN;win-win;J;
gagnant;J;TR-FR-EN;winning;J;
gagnant;S;TR-FR-EN;winner;S;
gagne-pain;S;TR-FR-EN;breadwinner;S;
gagne-pain;S;TR-FR-EN;livelihood;S;
gagner du temps;V;TR-FR-EN;buy time;V;
gagner du temps;V;TR-FR-EN;gain time;V;
gagner du terrain;V;TR-FR-EN;gain ground;V;
gagner sa vie;V;TR-FR-EN;bring home the bacon;V;
gagner sa vie;V;TR-FR-EN;earn a living;V;
gagner sa vie;V;TR-FR-EN;make a living;V;
gagner son pain à la sueur de son front;V;TR-FR-EN;get his bread by the sweat of his brow;V;
gagner;V;TR-FR-EN;accrue;V;
gagner;V;TR-FR-EN;acquire;V;
gagner;V;TR-FR-EN;attract;V;
gagner;V;TR-FR-EN;beat;V;
gagner;V;TR-FR-EN;canvass;V;
gagner;V;TR-FR-EN;earn a living;V;
gagner;V;TR-FR-EN;earn;V;
gagner;V;TR-FR-EN;enlist;V;
gagner;V;TR-FR-EN;enroll;V;
gagner;V;TR-FR-EN;enrol;V;
gagner;V;TR-FR-EN;gain;V;
gagner;V;TR-FR-EN;get;V;
gagner;V;TR-FR-EN;obtain;V;
gagner;V;TR-FR-EN;profit;V;
gagner;V;TR-FR-EN;rally;V;
gagner;V;TR-FR-EN;reach;V;
gagner;V;TR-FR-EN;recruit;V;
gagner;V;TR-FR-EN;secure;V;
gagner;V;TR-FR-EN;win;V;
gagner;V;TR-FR-EN;woo;V;
gagne;S;TR-FR-EN;go;S;
gag;S;TR-FR-EN;gag;S;
gaguesque;J;TR-FR-EN;slapstick;J;
gaïac;S;TR-FR-EN;guaiac;S;
Gaïa;S;TR-FR-EN;Gaia;S;
gaiement;D;TR-FR-EN;lively;D;
gaiement;D;TR-FR-EN;merrily;D;
gaieté;S;TR-FR-EN;cheerfulness;S;
gaieté;S;TR-FR-EN;gaiety;S;
gai;J;TR-FR-EN;cheerful;J;
gai;J;TR-FR-EN;exuberant;J;
gai;J;TR-FR-EN;gay;J;
gai;J;TR-FR-EN;good-humored;J;
gai;J;TR-FR-EN;good-humoured;J;
gai;J;TR-FR-EN;lighthearted;J;
gai;J;TR-FR-EN;lively;J;
gai;J;TR-FR-EN;merry;J;
gai;J;TR-FR-EN;perky;J;
gaillardement;D;TR-FR-EN;bravely;D;
gaillardement;D;TR-FR-EN;cheerfully;D;
gaillardement;D;TR-FR-EN;dirtily;D;
gaillard;J;TR-FR-EN;happy;J;
gaillard;S;TR-FR-EN;aftcastle;S;
gaillard;S;TR-FR-EN;fo’c’s’le;S;
gaillard;S;TR-FR-EN;forecastle;S;
gaillet jaune;S;TR-FR-EN;cheese-rennet;S;
gaillet jaune;S;TR-FR-EN;Lady's Bedstraw;S;
gaillet jaune;S;TR-FR-EN;Yellow Bedstraw;S;
gaiment;D;TR-FR-EN;gayly;D;
gaiment;D;TR-FR-EN;happily;D;
gaiment;D;TR-FR-EN;lively;D;
gaiment;D;TR-FR-EN;merrily;D;
gaine de jambe;S;TR-FR-EN;leg bag;S;
gaine;S;TR-FR-EN;duct;S;
gaine;S;TR-FR-EN;girdle;S;
gaine;S;TR-FR-EN;shaft;S;
gaine;S;TR-FR-EN;sheath;S;
gainier du Canada;S;TR-FR-EN;redbud;S;
gain moyen quotidien;S;TR-FR-EN;average daily gain;S;
gain moyen quotidien;S;TR-FR-EN;daily weight gain;S;
gain;S;TR-FR-EN;gain;S;
galactagogue;S;TR-FR-EN;galactologue;S;
galactique;J;TR-FR-EN;galactic;J;
galactogène;S;TR-FR-EN;galactologue;S;
galactologue;S;TR-FR-EN;galactologue;S;
galactorrhée;S;TR-FR-EN;galactorrhea;S;
galactose;S;TR-FR-EN;galactose;S;
galago;S;TR-FR-EN;bushbaby;S;
galago;S;TR-FR-EN;galago;S;
galandage;S;TR-FR-EN;brick partition;S;
galanga;S;TR-FR-EN;blue ginger;S;
galanga;S;TR-FR-EN;galangal;S;
galant de nuit;S;TR-FR-EN;lady of the night;S;
galant de nuit;S;TR-FR-EN;night-blooming cestrum;S;
galant de nuit;S;TR-FR-EN;queen of the night;S;
galanterie;S;TR-FR-EN;gallantry;S;
galantine;S;TR-FR-EN;galantine;S;
galant;J;TR-FR-EN;amorous;J;
galant;J;TR-FR-EN;gallant;J;
galant;S;TR-FR-EN;gallant;S;
Galapagos;S;TR-FR-EN;Galápagos;S;
gala;S;TR-FR-EN;gala;S;
Galata;S;TR-FR-EN;Galata;S;
galate;S;TR-FR-EN;Galatian;S;
Galate;S;TR-FR-EN;Galatian;S;
Galatie;S;TR-FR-EN;Galatia;S;
Galați;S;TR-FR-EN;Galatean;S;
galaxie active;S;TR-FR-EN;active galaxy;S;
galaxie;S;TR-FR-EN;galaxy;S;
Galaxie;S;TR-FR-EN;Galaxy;S;
galbanum;S;TR-FR-EN;galbanum;S;
galbé;J;TR-FR-EN;rounded;J;
galbé;J;TR-FR-EN;with curved outlines;J;
galée;S;TR-FR-EN;galley;S;
galène;S;TR-FR-EN;galena;S;
gale notoédrique;S;TR-FR-EN;notoedric mange;S;
galéphobie;S;TR-FR-EN;galeophobia;S;
gale psoroptique;S;TR-FR-EN;psoroptic mange;S;
galère;S;TR-FR-EN;galley;S;
galerie marchande en ligne;S;TR-FR-EN;shopping channel;S;
galérien;S;TR-FR-EN;galley slave;S;
galerie;S;TR-FR-EN;gallery;S;
galeriste;S;TR-FR-EN;gallerist;S;
gale sarcoptique;S;TR-FR-EN;sarcoptic mange;S;
gale sarcoptique;S;TR-FR-EN;scabies;S;
gale;S;TR-FR-EN;scabies;S;
galetas;S;TR-FR-EN;garret;S;
galet;S;TR-FR-EN;pebble;S;
galette des rois;S;TR-FR-EN;king cake;S;
galette;S;TR-FR-EN;biscuit;S;
galette;S;TR-FR-EN;cookie;S;
galette;S;TR-FR-EN;cracker;S;
galeux;J;TR-FR-EN;mangy;J;
galgo;S;TR-FR-EN;galgo;S;
galice;S;TR-FR-EN;Galice;S;
Galice;S;TR-FR-EN;Galicia;S;
galicien;J;TR-FR-EN;Galician;J;
galicien;S;TR-FR-EN;Galician;S;
Galicien;S;TR-FR-EN;Galician;S;
Galicie;S;TR-FR-EN;Galicia;S;
Galien;S;TR-FR-EN;Galen;S;
galiléen;J;TR-FR-EN;Galilean;J;
Galiléen;S;TR-FR-EN;Galilean;S;
Galilée;S;TR-FR-EN;Galilee;S;
galimatias;S;TR-FR-EN;galimatias;S;
galimatias;S;TR-FR-EN;gobbledygook;S;
galinstan;S;TR-FR-EN;galinstan;S;
galion;S;TR-FR-EN;galleon;S;
galipette;S;TR-FR-EN;somersault;S;
galle;S;TR-FR-EN;gall;S;
gallicisme;S;TR-FR-EN;gallicism;S;
galliforme;S;TR-FR-EN;galliform birds;S;
galliforme;S;TR-FR-EN;Galliformes;S;
gallinette;S;TR-FR-EN;tub fish;S;
gallinette;S;TR-FR-EN;tub gurnard;S;
gallinule poule d’eau;S;TR-FR-EN;moorhen;S;
gallium;S;TR-FR-EN;gallium;S;
gallois;J;TR-FR-EN;Cymric;J;
gallois;J;TR-FR-EN;Welsh;J;
Gallois;S;TR-FR-EN;Welshman;S;
Gallois;S;TR-FR-EN;Welsh;S;
Gallois;S;TR-FR-EN;Welshwoman;S;
gallomane;S;TR-FR-EN;Gallomane;S;
gallon;S;TR-FR-EN;gallon;S;
gallo-roman;J;TR-FR-EN;Gallo-Roman;J;
galloway ceinturée;S;TR-FR-EN;belted galloway;S;
galloway;S;TR-FR-EN;galloway cattle;S;
gallurais;S;TR-FR-EN;Gallurese;S;
galoche;S;TR-FR-EN;clog;S;
galoche;S;TR-FR-EN;galosh;S;
galoche;S;TR-FR-EN;overshoe;S;
galoper;V;TR-FR-EN;gallop;V;
galop;S;TR-FR-EN;gallop;S;
gal;S;TR-FR-EN;gal;S;
gal;S;TR-FR-EN;Gal;S;
galvaniser;V;TR-FR-EN;galvanize;V;
galvaniseur;S;TR-FR-EN;galvaniser;S;
galvaniseur;S;TR-FR-EN;galvanizer;S;
galvauder;V;TR-FR-EN;screw;V;
galvauder;V;TR-FR-EN;transform;V;
Galway;S;TR-FR-EN;Galway;S;
gamache;S;TR-FR-EN;spat;S;
gambader;V;TR-FR-EN;caper;V;
gambader;V;TR-FR-EN;frolic;V;
gambader;V;TR-FR-EN;gambol;V;
gambade;S;TR-FR-EN;frolic;S;
gambade;S;TR-FR-EN;gambol;S;
gamberger;V;TR-FR-EN;meditate;V;
gamberger;V;TR-FR-EN;think;V;
Gambien;S;TR-FR-EN;Gambian;S;
Gambie;S;TR-FR-EN;Gambia River;S;
Gambie;S;TR-FR-EN;Gambia;S;
gambit du roi;S;TR-FR-EN;King's Gambit;S;
gambit;S;TR-FR-EN;gambit;S;
gambling;S;TR-FR-EN;gamble;S;
gambodique;J;TR-FR-EN;gambogic;J;
gambusie;S;TR-FR-EN;mosquitofish;S;
gamelle;S;TR-FR-EN;billycan;S;
gamelle;S;TR-FR-EN;bowl;S;
gamelle;S;TR-FR-EN;mess tin;S;
gamelle;S;TR-FR-EN;tin;S;
gamelle;S;TR-FR-EN;wipeout;S;
game over;S;TR-FR-EN;game over;S;
gamète;S;TR-FR-EN;gamete;S;
gamète;S;TR-FR-EN;germ cell;S;
gamétocyte;S;TR-FR-EN;gametangium;S;
gamétocyte;S;TR-FR-EN;gametocyte;S;
gamin;S;TR-FR-EN;boykin;S;
gamin;S;TR-FR-EN;kid;S;
gamin;S;TR-FR-EN;urchin;S;
gammaglobuline;S;TR-FR-EN;gamma globulin;S;
gammagraphie;S;TR-FR-EN;gammagraphy;S;
gamma;S;TR-FR-EN;gamma;S;
gamme de produits;S;TR-FR-EN;productrange;S;
gamme;S;TR-FR-EN;gamut;S;
gamme;S;TR-FR-EN;price bracket;S;
gamme;S;TR-FR-EN;price range;S;
gamme;S;TR-FR-EN;scale;S;
gamopétale;J;TR-FR-EN;gamopetalous;J;
gamut;S;TR-FR-EN;gamut;S;
ganache;S;TR-FR-EN;ganache;S;
ganache;S;TR-FR-EN;jawbone;S;
ganachon;S;TR-FR-EN;fogey;S;
